Retailer,Retailer ID,Date,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue,Expenses,Profit ,Profit Margin,
Sodapop,1185732,10/8/2022,Midwest,Wisconsin,Powerade,$0.50 ,"1,750",$875 ,$210 ,$665 ,0.76,
Sodapop,1185732,10/8/2022,Midwest,Wisconsin,Dasani Water,$0.55 ,"3,500","$1,925 ",$366 ,"$1,559 ",0.81,
Sodapop,1185732,11/9/2022,Midwest,Wisconsin,Coca-Cola,$0.35 ,"4,750","$1,663 ",$765 ,$898 ,0.54,
Sodapop,1185732,11/9/2022,Midwest,Wisconsin,Diet Coke,$0.30 ,"2,750",$825 ,$107 ,$718 ,0.87,
Sodapop,1185732,11/9/2022,Midwest,Wisconsin,Sprite,$0.25 ,"1,750",$438 ,$92 ,$346 ,0.79,
Sodapop,1185732,11/9/2022,Midwest,Wisconsin,Fanta,$0.25 ,"1,500",$375 ,$154 ,$221 ,0.59,
Sodapop,1185732,11/9/2022,Midwest,Wisconsin,Powerade,$0.35 ,"1,500",$525 ,$95 ,$431 ,0.82,
Sodapop,1185732,11/9/2022,Midwest,Wisconsin,Dasani Water,$0.40 ,"2,250",$900 ,$72 ,$828 ,0.92,
Sodapop,1185732,10/10/2022,Midwest,Wisconsin,Coca-Cola,$0.45 ,"4,000","$1,800 ",$378 ,"$1,422 ",0.79,
Sodapop,1185732,10/10/2022,Midwest,Wisconsin,Diet Coke,$0.35 ,"2,500",$875 ,$298 ,$578 ,0.66,
Sodapop,1185732,10/10/2022,Midwest,Wisconsin,Sprite,$0.35 ,"1,500",$525 ,$63 ,$462 ,0.88,
Sodapop,1185732,10/10/2022,Midwest,Wisconsin,Fanta,$0.35 ,"1,500",$525 ,$68 ,$457 ,0.87,
Sodapop,1185732,10/10/2022,Midwest,Wisconsin,Powerade,$0.45 ,"1,500",$675 ,$115 ,$560 ,0.83,
Sodapop,1185732,10/10/2022,Midwest,Wisconsin,Dasani Water,$0.50 ,"2,750","$1,375 ",$289 ,"$1,086 ",0.79,
Sodapop,1185732,10/11/2022,Midwest,Wisconsin,Coca-Cola,$0.45 ,"4,250","$1,913 ",$268 ,"$1,645 ",0.86,
Sodapop,1185732,10/11/2022,Midwest,Wisconsin,Diet Coke,$0.35 ,"3,250","$1,138 ",$57 ,"$1,081 ",0.95,
Sodapop,1185732,10/11/2022,Midwest,Wisconsin,Sprite,$0.35 ,"2,700",$945 ,$76 ,$869 ,0.92,
Sodapop,1185732,10/11/2022,Midwest,Wisconsin,Fanta,$0.35 ,"2,750",$963 ,$106 ,$857 ,0.89,
Sodapop,1185732,10/11/2022,Midwest,Wisconsin,Powerade,$0.60 ,"2,500","$1,500 ",$225 ,"$1,275 ",0.85,
Sodapop,1185732,10/11/2022,Midwest,Wisconsin,Dasani Water,$0.65 ,"3,500","$2,275 ",$774 ,"$1,502 ",0.66,
Sodapop,1185732,9/12/2022,Midwest,Wisconsin,Coca-Cola,$0.60 ,"6,000","$3,600 ","$1,224 ","$2,376 ",0.66,
Sodapop,1185732,9/12/2022,Midwest,Wisconsin,Diet Coke,$0.50 ,"4,000","$2,000 ",$680 ,"$1,320 ",0.66,
Sodapop,1185732,9/12/2022,Midwest,Wisconsin,Sprite,$0.50 ,"3,500","$1,750 ",$858 ,$893 ,0.51,
Sodapop,1185732,9/12/2022,Midwest,Wisconsin,Fanta,$0.50 ,"3,000","$1,500 ",$210 ,"$1,290 ",0.86,
Sodapop,1185732,9/12/2022,Midwest,Wisconsin,Powerade,$0.60 ,"3,000","$1,800 ",$252 ,"$1,548 ",0.86,
Sodapop,1185732,9/12/2022,Midwest,Wisconsin,Dasani Water,$0.65 ,"4,000","$2,600 ",$390 ,"$2,210 ",0.85,
Sodapop,1185732,17/1/2022,Midwest,Indiana,Coca-Cola,$0.35 ,"5,000","$1,750 ",$420 ,"$1,330 ",0.76,
Sodapop,1185732,17/1/2022,Midwest,Indiana,Diet Coke,$0.35 ,"3,000","$1,050 ",$200 ,$851 ,0.81,
Sodapop,1185732,17/1/2022,Midwest,Indiana,Sprite,$0.25 ,"3,000",$750 ,$345 ,$405 ,0.54,
Sodapop,1185732,17/1/2022,Midwest,Indiana,Fanta,$0.30 ,"1,500",$450 ,$59 ,$392 ,0.87,
Sodapop,1185732,17/1/2022,Midwest,Indiana,Powerade,$0.45 ,"2,000",$900 ,$189 ,$711 ,0.79,
Sodapop,1185732,17/1/2022,Midwest,Indiana,Dasani Water,$0.35 ,"3,000","$1,050 ",$431 ,$620 ,0.59,
Sodapop,1185732,17/2/2022,Midwest,Indiana,Coca-Cola,$0.35 ,"5,500","$1,925 ",$347 ,"$1,579 ",0.82,
Sodapop,1185732,17/2/2022,Midwest,Indiana,Diet Coke,$0.40 ,"2,000",$800 ,$64 ,$736 ,0.92,
Sodapop,1185732,17/2/2022,Midwest,Indiana,Sprite,$0.30 ,"3,000",$900 ,$189 ,$711 ,0.79,
Sodapop,1185732,17/2/2022,Midwest,Indiana,Fanta,$0.35 ,"1,750",$613 ,$208 ,$404 ,0.66,
Sodapop,1185732,17/2/2022,Midwest,Indiana,Powerade,$0.50 ,"2,500","$1,250 ",$150 ,"$1,100 ",0.88,
Sodapop,1185732,17/2/2022,Midwest,Indiana,Dasani Water,$0.25 ,"3,500",$875 ,$114 ,$761 ,0.87,
Sodapop,1185732,16/3/2022,Midwest,Indiana,Coca-Cola,$0.30 ,"5,700","$1,710 ",$291 ,"$1,419 ",0.83,
Sodapop,1185732,16/3/2022,Midwest,Indiana,Diet Coke,$0.30 ,"2,750",$825 ,$173 ,$652 ,0.79,
Sodapop,1185732,16/3/2022,Midwest,Indiana,Sprite,$0.20 ,"3,250",$650 ,$91 ,$559 ,0.86,
Sodapop,1185732,16/3/2022,Midwest,Indiana,Fanta,$0.25 ,"1,750",$438 ,$22 ,$416 ,0.95,
Sodapop,1185732,16/3/2022,Midwest,Indiana,Powerade,$0.40 ,"2,250",$900 ,$72 ,$828 ,0.92,
Sodapop,1185732,16/3/2022,Midwest,Indiana,Dasani Water,$0.30 ,"3,250",$975 ,$107 ,$868 ,0.89,
Sodapop,1185732,17/4/2022,Midwest,Indiana,Coca-Cola,$0.30 ,"5,500","$1,650 ",$248 ,"$1,403 ",0.85,
Sodapop,1185732,17/4/2022,Midwest,Indiana,Diet Coke,$0.30 ,"2,500",$750 ,$255 ,$495 ,0.66,
Sodapop,1185732,17/4/2022,Midwest,Indiana,Sprite,$0.20 ,"2,500",$500 ,$170 ,$330 ,0.66,
Sodapop,1185732,17/4/2022,Midwest,Indiana,Fanta,$0.25 ,"1,750",$438 ,$149 ,$289 ,0.66,
Sodapop,1185732,17/4/2022,Midwest,Indiana,Powerade,$0.65 ,"2,000","$1,300 ",$637 ,$663 ,0.51,
Sodapop,1185732,17/4/2022,Midwest,Indiana,Dasani Water,$0.50 ,"3,250","$1,625 ",$228 ,"$1,398 ",0.86,
Sodapop,1185732,18/5/2022,Midwest,Indiana,Coca-Cola,$0.60 ,"5,950","$3,570 ",$500 ,"$3,070 ",0.86,
Sodapop,1185732,18/5/2022,Midwest,Indiana,Diet Coke,$0.40 ,"3,000","$1,200 ",$180 ,"$1,020 ",0.85,
Sodapop,1185732,18/5/2022,Midwest,Indiana,Sprite,$0.35 ,"2,750",$963 ,$231 ,$732 ,0.76,
Sodapop,1185732,18/5/2022,Midwest,Indiana,Fanta,$0.35 ,"2,000",$700 ,$133 ,$567 ,0.81,
Sodapop,1185732,18/5/2022,Midwest,Indiana,Powerade,$0.45 ,"2,250","$1,013 ",$466 ,$547 ,0.54,
Sodapop,1185732,18/5/2022,Midwest,Indiana,Dasani Water,$0.55 ,"3,500","$1,925 ",$250 ,"$1,675 ",0.87,
Sodapop,1185732,17/6/2022,Midwest,Indiana,Coca-Cola,$0.45 ,"6,000","$2,700 ",$567 ,"$2,133 ",0.79,
Sodapop,1185732,17/6/2022,Midwest,Indiana,Diet Coke,$0.40 ,"4,250","$1,700 ",$697 ,"$1,003 ",0.59,
Sodapop,1185732,17/6/2022,Midwest,Indiana,Sprite,$0.35 ,"3,000","$1,050 ",$189 ,$861 ,0.82,
Sodapop,1185732,17/6/2022,Midwest,Indiana,Fanta,$0.35 ,"2,750",$963 ,$77 ,$886 ,0.92,
Sodapop,1185732,17/6/2022,Midwest,Indiana,Powerade,$0.45 ,"2,750","$1,238 ",$260 ,$978 ,0.79,
Sodapop,1185732,17/6/2022,Midwest,Indiana,Dasani Water,$0.65 ,"4,250","$2,763 ",$939 ,"$1,823 ",0.66,
Sodapop,1185732,16/7/2022,Midwest,Indiana,Coca-Cola,$0.60 ,"6,500","$3,900 ",$468 ,"$3,432 ",0.88,
Sodapop,1185732,16/7/2022,Midwest,Indiana,Diet Coke,$0.55 ,"4,000","$2,200 ",$286 ,"$1,914 ",0.87,
Sodapop,1185732,16/7/2022,Midwest,Indiana,Sprite,$0.50 ,"3,250","$1,625 ",$276 ,"$1,349 ",0.83,
Sodapop,1185732,16/7/2022,Midwest,Indiana,Fanta,$0.50 ,"2,750","$1,375 ",$289 ,"$1,086 ",0.79,
Sodapop,1185732,16/7/2022,Midwest,Indiana,Powerade,$0.60 ,"3,000","$1,800 ",$252 ,"$1,548 ",0.86,
Sodapop,1185732,16/7/2022,Midwest,Indiana,Dasani Water,$0.65 ,"4,750","$3,088 ",$154 ,"$2,933 ",0.95,
Sodapop,1185732,17/8/2022,Midwest,Indiana,Coca-Cola,$0.50 ,"5,250","$2,625 ",$210 ,"$2,415 ",0.92,
Sodapop,1185732,17/8/2022,Midwest,Indiana,Diet Coke,$0.45 ,"3,000","$1,350 ",$149 ,"$1,202 ",0.89,
Sodapop,1185732,17/8/2022,Midwest,Indiana,Sprite,$0.40 ,"3,000","$1,200 ",$252 ,$948 ,0.79,
Sodapop,1185732,17/8/2022,Midwest,Indiana,Fanta,$0.40 ,"2,750","$1,100 ",$374 ,$726 ,0.66,
Sodapop,1185732,17/8/2022,Midwest,Indiana,Powerade,$0.50 ,"2,500","$1,250 ",$150 ,"$1,100 ",0.88,
Sodapop,1185732,17/8/2022,Midwest,Indiana,Dasani Water,$0.55 ,"4,250","$2,338 ",$304 ,"$2,034 ",0.87,
Sodapop,1185732,18/9/2022,Midwest,Indiana,Coca-Cola,$0.35 ,"5,500","$1,925 ",$327 ,"$1,598 ",0.83,
Sodapop,1185732,18/9/2022,Midwest,Indiana,Diet Coke,$0.30 ,"3,500","$1,050 ",$221 ,$830 ,0.79,
Sodapop,1185732,18/9/2022,Midwest,Indiana,Sprite,$0.25 ,"2,500",$625 ,$88 ,$538 ,0.86,
Sodapop,1185732,18/9/2022,Midwest,Indiana,Fanta,$0.25 ,"2,250",$563 ,$28 ,$534 ,0.95,
Sodapop,1185732,18/9/2022,Midwest,Indiana,Powerade,$0.35 ,"2,250",$788 ,$63 ,$725 ,0.92,
Sodapop,1185732,18/9/2022,Midwest,Indiana,Dasani Water,$0.40 ,"3,000","$1,200 ",$132 ,"$1,068 ",0.89,
Sodapop,1185732,17/10/2022,Midwest,Indiana,Coca-Cola,$0.45 ,"4,250","$1,913 ",$287 ,"$1,626 ",0.85,
Sodapop,1185732,17/10/2022,Midwest,Indiana,Diet Coke,$0.35 ,"2,750",$963 ,$327 ,$635 ,0.66,
Sodapop,1185732,17/10/2022,Midwest,Indiana,Sprite,$0.35 ,"1,750",$613 ,$208 ,$404 ,0.66,
Sodapop,1185732,17/10/2022,Midwest,Indiana,Fanta,$0.35 ,"1,750",$613 ,$208 ,$404 ,0.66,
Sodapop,1185732,17/10/2022,Midwest,Indiana,Powerade,$0.45 ,"1,750",$788 ,$386 ,$402 ,0.51,
Sodapop,1185732,17/10/2022,Midwest,Indiana,Dasani Water,$0.50 ,"3,000","$1,500 ",$210 ,"$1,290 ",0.86,
Sodapop,1185732,17/11/2022,Midwest,Indiana,Coca-Cola,$0.45 ,"4,500","$2,025 ",$284 ,"$1,742 ",0.86,
Sodapop,1185732,17/11/2022,Midwest,Indiana,Diet Coke,$0.35 ,"3,500","$1,225 ",$184 ,"$1,041 ",0.85,
Sodapop,1185732,17/11/2022,Midwest,Indiana,Sprite,$0.35 ,"2,950","$1,033 ",$248 ,$785 ,0.76,
Sodapop,1185732,17/11/2022,Midwest,Indiana,Fanta,$0.40 ,"3,250","$1,300 ",$247 ,"$1,053 ",0.81,
Sodapop,1185732,17/11/2022,Midwest,Indiana,Powerade,$0.65 ,"3,000","$1,950 ",$897 ,"$1,053 ",0.54,
Sodapop,1185732,17/11/2022,Midwest,Indiana,Dasani Water,$0.70 ,"4,000","$2,800 ",$364 ,"$2,436 ",0.87,
Sodapop,1185732,16/12/2022,Midwest,Indiana,Coca-Cola,$0.65 ,"6,500","$4,225 ",$887 ,"$3,338 ",0.79,
Sodapop,1185732,16/12/2022,Midwest,Indiana,Diet Coke,$0.55 ,"4,500","$2,475 ","$1,015 ","$1,460 ",0.59,
Sodapop,1185732,16/12/2022,Midwest,Indiana,Sprite,$0.55 ,"4,000","$2,200 ",$396 ,"$1,804 ",0.82,
Sodapop,1185732,16/12/2022,Midwest,Indiana,Fanta,$0.55 ,"3,500","$1,925 ",$154 ,"$1,771 ",0.92,
Sodapop,1185732,16/12/2022,Midwest,Indiana,Powerade,$0.65 ,"3,500","$2,275 ",$478 ,"$1,797 ",0.79,
Sodapop,1185732,16/12/2022,Midwest,Indiana,Dasani Water,$0.70 ,"4,500","$3,150 ","$1,071 ","$2,079 ",0.66,
Sodapop,1185732,24/1/2022,Northeast,West Virginia,Coca-Cola,$0.35 ,"4,250","$1,488 ",$179 ,"$1,309 ",0.88,
Sodapop,1185732,24/1/2022,Northeast,West Virginia,Diet Coke,$0.35 ,"2,250",$788 ,$102 ,$685 ,0.87,
Sodapop,1185732,24/1/2022,Northeast,West Virginia,Sprite,$0.25 ,"2,250",$563 ,$96 ,$467 ,0.83,
Sodapop,1185732,24/1/2022,Northeast,West Virginia,Fanta,$0.30 ,750,$225 ,$47 ,$178 ,0.79,
Sodapop,1185732,24/1/2022,Northeast,West Virginia,Powerade,$0.45 ,"1,250",$563 ,$79 ,$484 ,0.86,
Sodapop,1185732,24/1/2022,Northeast,West Virginia,Dasani Water,$0.35 ,"2,250",$788 ,$39 ,$748 ,0.95,
Sodapop,1185732,22/2/2022,Northeast,West Virginia,Coca-Cola,$0.35 ,"4,750","$1,663 ",$133 ,"$1,530 ",0.92,
Sodapop,1185732,22/2/2022,Northeast,West Virginia,Diet Coke,$0.35 ,"1,250",$438 ,$48 ,$389 ,0.89,
Sodapop,1185732,22/2/2022,Northeast,West Virginia,Sprite,$0.25 ,"1,750",$438 ,$66 ,$372 ,0.85,
Sodapop,1185732,22/2/2022,Northeast,West Virginia,Fanta,$0.30 ,500,$150 ,$51 ,$99 ,0.66,
Sodapop,1185732,22/2/2022,Northeast,West Virginia,Powerade,$0.45 ,"1,250",$563 ,$191 ,$371 ,0.66,
Sodapop,1185732,22/2/2022,Northeast,West Virginia,Dasani Water,$0.35 ,"2,250",$788 ,$268 ,$520 ,0.66,
Sodapop,1185732,20/3/2022,Northeast,West Virginia,Coca-Cola,$0.35 ,"4,450","$1,558 ",$763 ,$794 ,0.51,
Sodapop,1185732,20/3/2022,Northeast,West Virginia,Diet Coke,$0.35 ,"1,500",$525 ,$74 ,$452 ,0.86,
Sodapop,1185732,20/3/2022,Northeast,West Virginia,Sprite,$0.25 ,"1,750",$438 ,$61 ,$376 ,0.86,
Sodapop,1185732,20/3/2022,Northeast,West Virginia,Fanta,$0.30 ,250,$75 ,$11 ,$64 ,0.85,
Sodapop,1185732,20/3/2022,Northeast,West Virginia,Powerade,$0.45 ,750,$338 ,$81 ,$257 ,0.76,
Sodapop,1185732,20/3/2022,Northeast,West Virginia,Dasani Water,$0.35 ,"1,750",$613 ,$116 ,$496 ,0.81,
Sodapop,1185732,21/4/2022,Northeast,West Virginia,Coca-Cola,$0.35 ,"4,250","$1,488 ",$684 ,$803 ,0.54,
Sodapop,1185732,21/4/2022,Northeast,West Virginia,Diet Coke,$0.35 ,"1,250",$438 ,$57 ,$381 ,0.87,
Sodapop,1185732,21/4/2022,Northeast,West Virginia,Sprite,$0.25 ,"1,250",$313 ,$66 ,$247 ,0.79,
Sodapop,1185732,21/4/2022,Northeast,West Virginia,Fanta,$0.30 ,500,$150 ,$62 ,$89 ,0.59,
Sodapop,1185732,21/4/2022,Northeast,West Virginia,Powerade,$0.45 ,500,$225 ,$41 ,$185 ,0.82,
Sodapop,1185732,21/4/2022,Northeast,West Virginia,Dasani Water,$0.35 ,"2,000",$700 ,$56 ,$644 ,0.92,
Sodapop,1185732,20/5/2022,Northeast,West Virginia,Coca-Cola,$0.50 ,"4,700","$2,350 ",$893 ,"$1,457 ",0.62,
Sodapop,1185732,20/5/2022,Northeast,West Virginia,Diet Coke,$0.45 ,"1,750",$788 ,$165 ,$622 ,0.79,
Sodapop,1185732,20/5/2022,Northeast,West Virginia,Sprite,$0.40 ,"1,500",$600 ,$204 ,$396 ,0.66,
Sodapop,1185732,20/5/2022,Northeast,West Virginia,Fanta,$0.40 ,"1,000",$400 ,$48 ,$352 ,0.88,
Sodapop,1185732,20/5/2022,Northeast,West Virginia,Powerade,$0.50 ,"1,250",$625 ,$81 ,$544 ,0.87,
Sodapop,1185732,20/5/2022,Northeast,West Virginia,Dasani Water,$0.55 ,"2,500","$1,375 ",$234 ,"$1,141 ",0.83,
Sodapop,1185732,22/6/2022,Northeast,West Virginia,Coca-Cola,$0.50 ,"5,000","$2,500 ",$525 ,"$1,975 ",0.79,
Sodapop,1185732,22/6/2022,Northeast,West Virginia,Diet Coke,$0.45 ,"2,500","$1,125 ",$158 ,$968 ,0.86,
Sodapop,1185732,22/6/2022,Northeast,West Virginia,Sprite,$0.40 ,"1,750",$700 ,$35 ,$665 ,0.95,
Sodapop,1185732,22/6/2022,Northeast,West Virginia,Fanta,$0.40 ,"1,500",$600 ,$48 ,$552 ,0.92,
Sodapop,1185732,22/6/2022,Northeast,West Virginia,Powerade,$0.50 ,"1,500",$750 ,$83 ,$668 ,0.89,
Sodapop,1185732,22/6/2022,Northeast,West Virginia,Dasani Water,$0.55 ,"3,000","$1,650 ",$248 ,"$1,403 ",0.85,
Sodapop,1185732,20/7/2022,Northeast,West Virginia,Coca-Cola,$0.50 ,"5,250","$2,625 ",$893 ,"$1,733 ",0.66,
Sodapop,1185732,20/7/2022,Northeast,West Virginia,Diet Coke,$0.45 ,"2,750","$1,238 ",$260 ,$978 ,0.79,
Sodapop,1185732,20/7/2022,Northeast,West Virginia,Sprite,$0.40 ,"2,000",$800 ,$272 ,$528 ,0.66,
Sodapop,1185732,20/7/2022,Northeast,West Virginia,Fanta,$0.40 ,"1,500",$600 ,$72 ,$528 ,0.88,
Sodapop,1185732,20/7/2022,Northeast,West Virginia,Powerade,$0.50 ,"1,750",$875 ,$114 ,$761 ,0.87,
Sodapop,1185732,20/7/2022,Northeast,West Virginia,Dasani Water,$0.55 ,"3,500","$1,925 ",$327 ,"$1,598 ",0.83,
Sodapop,1185732,21/8/2022,Northeast,West Virginia,Coca-Cola,$0.50 ,"5,000","$2,500 ",$525 ,"$1,975 ",0.79,
Sodapop,1185732,21/8/2022,Northeast,West Virginia,Diet Coke,$0.45 ,"2,750","$1,238 ",$173 ,"$1,064 ",0.86,
Sodapop,1185732,21/8/2022,Northeast,West Virginia,Sprite,$0.40 ,"2,000",$800 ,$40 ,$760 ,0.95,
Sodapop,1185732,21/8/2022,Northeast,West Virginia,Fanta,$0.40 ,"1,500",$600 ,$48 ,$552 ,0.92,
Sodapop,1185732,21/8/2022,Northeast,West Virginia,Powerade,$0.50 ,"1,250",$625 ,$69 ,$556 ,0.89,
Sodapop,1185732,21/8/2022,Northeast,West Virginia,Dasani Water,$0.55 ,"3,000","$1,650 ",$248 ,"$1,403 ",0.85,
Sodapop,1185732,20/9/2022,Northeast,West Virginia,Coca-Cola,$0.50 ,"4,250","$2,125 ",$723 ,"$1,403 ",0.66,
Sodapop,1185732,20/9/2022,Northeast,West Virginia,Diet Coke,$0.45 ,"2,250","$1,013 ",$344 ,$668 ,0.66,
Sodapop,1185732,20/9/2022,Northeast,West Virginia,Sprite,$0.40 ,"1,250",$500 ,$170 ,$330 ,0.66,
Sodapop,1185732,20/9/2022,Northeast,West Virginia,Fanta,$0.40 ,"1,000",$400 ,$196 ,$204 ,0.51,
Sodapop,1185732,20/9/2022,Northeast,West Virginia,Powerade,$0.50 ,"1,000",$500 ,$70 ,$430 ,0.86,
Sodapop,1185732,20/9/2022,Northeast,West Virginia,Dasani Water,$0.55 ,"2,000","$1,100 ",$154 ,$946 ,0.86,
Sodapop,1185732,22/10/2022,Northeast,West Virginia,Coca-Cola,$0.55 ,"3,750","$2,063 ",$309 ,"$1,753 ",0.85,
Sodapop,1185732,22/10/2022,Northeast,West Virginia,Diet Coke,$0.50 ,"2,000","$1,000 ",$240 ,$760 ,0.76,
Sodapop,1185732,22/10/2022,Northeast,West Virginia,Sprite,$0.50 ,"1,000",$500 ,$95 ,$405 ,0.81,
Sodapop,1185732,22/10/2022,Northeast,West Virginia,Fanta,$0.50 ,750,$375 ,$173 ,$203 ,0.54,
Sodapop,1185732,22/10/2022,Northeast,West Virginia,Powerade,$0.60 ,750,$450 ,$59 ,$392 ,0.87,
Sodapop,1185732,22/10/2022,Northeast,West Virginia,Dasani Water,$0.65 ,"2,000","$1,300 ",$273 ,"$1,027 ",0.79,
Sodapop,1185732,21/11/2022,Northeast,West Virginia,Coca-Cola,$0.60 ,"3,500","$2,100 ",$861 ,"$1,239 ",0.59,
Sodapop,1185732,21/11/2022,Northeast,West Virginia,Diet Coke,$0.50 ,"1,750",$875 ,$158 ,$718 ,0.82,
Sodapop,1185732,21/11/2022,Northeast,West Virginia,Sprite,$0.50 ,"1,700",$850 ,$68 ,$782 ,0.92,
Sodapop,1185732,21/11/2022,Northeast,West Virginia,Fanta,$0.50 ,"1,500",$750 ,$285 ,$465 ,0.62,
Sodapop,1185732,21/11/2022,Northeast,West Virginia,Powerade,$0.60 ,"1,250",$750 ,$158 ,$593 ,0.79,
Sodapop,1185732,21/11/2022,Northeast,West Virginia,Dasani Water,$0.65 ,"2,250","$1,463 ",$497 ,$965 ,0.66,
Sodapop,1185732,20/12/2022,Northeast,West Virginia,Coca-Cola,$0.60 ,"4,500","$2,700 ",$324 ,"$2,376 ",0.88,
Sodapop,1185732,20/12/2022,Northeast,West Virginia,Diet Coke,$0.50 ,"2,500","$1,250 ",$163 ,"$1,088 ",0.87,
Sodapop,1185732,20/12/2022,Northeast,West Virginia,Sprite,$0.50 ,"2,250","$1,125 ",$191 ,$934 ,0.83,
Sodapop,1185732,20/12/2022,Northeast,West Virginia,Fanta,$0.50 ,"1,750",$875 ,$184 ,$691 ,0.79,
Sodapop,1185732,20/12/2022,Northeast,West Virginia,Powerade,$0.60 ,"1,750","$1,050 ",$147 ,$903 ,0.86,
Sodapop,1185732,20/12/2022,Northeast,West Virginia,Dasani Water,$0.65 ,"2,750","$1,788 ",$89 ,"$1,698 ",0.95,
Sodapop,1185732,17/1/2022,Northeast,Maryland,Coca-Cola,$0.40 ,"5,250","$2,100 ",$168 ,"$1,932 ",0.92,
Sodapop,1185732,17/1/2022,Northeast,Maryland,Diet Coke,$0.40 ,"3,250","$1,300 ",$143 ,"$1,157 ",0.89,
Sodapop,1185732,17/1/2022,Northeast,Maryland,Sprite,$0.30 ,"3,250",$975 ,$146 ,$829 ,0.85,
Sodapop,1185732,17/1/2022,Northeast,Maryland,Fanta,$0.35 ,"1,750",$613 ,$208 ,$404 ,0.66,
Sodapop,1185732,17/1/2022,Northeast,Maryland,Powerade,$0.50 ,"2,250","$1,125 ",$383 ,$743 ,0.66,
Sodapop,1185732,17/1/2022,Northeast,Maryland,Dasani Water,$0.40 ,"3,250","$1,300 ",$442 ,$858 ,0.66,
Sodapop,1185732,15/2/2022,Northeast,Maryland,Coca-Cola,$0.40 ,"5,750","$2,300 ","$1,127 ","$1,173 ",0.51,
Sodapop,1185732,15/2/2022,Northeast,Maryland,Diet Coke,$0.40 ,"2,250",$900 ,$126 ,$774 ,0.86,
Sodapop,1185732,15/2/2022,Northeast,Maryland,Sprite,$0.30 ,"2,750",$825 ,$116 ,$710 ,0.86,
Sodapop,1185732,15/2/2022,Northeast,Maryland,Fanta,$0.35 ,"1,500",$525 ,$79 ,$446 ,0.85,
Sodapop,1185732,15/2/2022,Northeast,Maryland,Powerade,$0.50 ,"2,250","$1,125 ",$270 ,$855 ,0.76,
Sodapop,1185732,15/2/2022,Northeast,Maryland,Dasani Water,$0.40 ,"3,250","$1,300 ",$247 ,"$1,053 ",0.81,
Sodapop,1185732,13/3/2022,Northeast,Maryland,Coca-Cola,$0.40 ,"5,450","$2,180 ","$1,003 ","$1,177 ",0.54,
Sodapop,1185732,13/3/2022,Northeast,Maryland,Diet Coke,$0.40 ,"2,500","$1,000 ",$130 ,$870 ,0.87,
Sodapop,1185732,13/3/2022,Northeast,Maryland,Sprite,$0.30 ,"2,750",$825 ,$173 ,$652 ,0.79,
Sodapop,1185732,13/3/2022,Northeast,Maryland,Fanta,$0.35 ,"1,250",$438 ,$179 ,$258 ,0.59,
Sodapop,1185732,13/3/2022,Northeast,Maryland,Powerade,$0.50 ,"1,750",$875 ,$158 ,$718 ,0.82,
Sodapop,1185732,13/3/2022,Northeast,Maryland,Dasani Water,$0.40 ,"2,750","$1,100 ",$88 ,"$1,012 ",0.92,
Sodapop,1185732,14/4/2022,Northeast,Maryland,Coca-Cola,$0.40 ,"5,250","$2,100 ",$441 ,"$1,659 ",0.79,
Sodapop,1185732,14/4/2022,Northeast,Maryland,Diet Coke,$0.40 ,"2,250",$900 ,$306 ,$594 ,0.66,
Sodapop,1185732,14/4/2022,Northeast,Maryland,Sprite,$0.30 ,"2,250",$675 ,$81 ,$594 ,0.88,
Sodapop,1185732,14/4/2022,Northeast,Maryland,Fanta,$0.35 ,"1,500",$525 ,$68 ,$457 ,0.87,
Sodapop,1185732,14/4/2022,Northeast,Maryland,Powerade,$0.50 ,"1,500",$750 ,$128 ,$623 ,0.83,
Sodapop,1185732,14/4/2022,Northeast,Maryland,Dasani Water,$0.40 ,"3,000","$1,200 ",$252 ,$948 ,0.79,
Sodapop,1185732,13/5/2022,Northeast,Maryland,Coca-Cola,$0.55 ,"5,700","$3,135 ",$439 ,"$2,696 ",0.86,
Sodapop,1185732,13/5/2022,Northeast,Maryland,Diet Coke,$0.50 ,"2,750","$1,375 ",$69 ,"$1,306 ",0.95,
Sodapop,1185732,13/5/2022,Northeast,Maryland,Sprite,$0.45 ,"3,000","$1,350 ",$108 ,"$1,242 ",0.92,
Sodapop,1185732,13/5/2022,Northeast,Maryland,Fanta,$0.45 ,"2,500","$1,125 ",$124 ,"$1,001 ",0.89,
Sodapop,1185732,13/5/2022,Northeast,Maryland,Powerade,$0.55 ,"2,750","$1,513 ",$227 ,"$1,286 ",0.85,
Sodapop,1185732,13/5/2022,Northeast,Maryland,Dasani Water,$0.60 ,"4,000","$2,400 ",$816 ,"$1,584 ",0.66,
Sodapop,1185732,15/6/2022,Northeast,Maryland,Coca-Cola,$0.55 ,"6,500","$3,575 ","$1,216 ","$2,360 ",0.66,
Sodapop,1185732,15/6/2022,Northeast,Maryland,Diet Coke,$0.50 ,"4,000","$2,000 ",$680 ,"$1,320 ",0.66,
Sodapop,1185732,15/6/2022,Northeast,Maryland,Sprite,$0.45 ,"3,250","$1,463 ",$717 ,$746 ,0.51,
Sodapop,1185732,15/6/2022,Northeast,Maryland,Fanta,$0.45 ,"3,000","$1,350 ",$189 ,"$1,161 ",0.86,
