Transaction_ID,Date,Customer_ID,Product_Category,Product,Price,Quantity,Shipping_Cost,Discount,Profit
3439,2032-10-29,7217,Fashion,Washing Machine,269.6,4,49.56,0.05,217.78
3440,2032-10-30,9967,Beauty,Washing Machine,1527.75,3,41.87,0.33,117.59
3441,2032-10-31,7369,Beauty,Washing Machine,146.02,3,6.99,0.26,179.18
3442,2032-11-01,8638,Sports,Smartphone,35.06,1,19.43,0.03,119.33
3443,2032-11-02,7503,Sports,Shoes,1797.46,3,30.73,0.16,171.43
3444,2032-11-03,5943,Fashion,Watch,1166.87,1,37.47,0.11,241.35
3445,2032-11-04,7837,Electronics,Watch,710.14,1,29.77,0.23,29.56
3446,2032-11-05,7660,Beauty,Smartphone,472.86,1,40.38,0.21,199.47
3447,2032-11-06,7936,Electronics,Watch,1237.6,1,17.72,0.19,229.85
3448,2032-11-07,9444,Fashion,Sofa,1022.91,1,13.28,0.13,117.55
3449,2032-11-08,8947,Fashion,Watch,1983.28,2,7.43,0.06,76.67
3450,2032-11-09,6676,Sports,Treadmill,1966.6,1,30.8,0.3,-25.53
3451,2032-11-10,6196,Beauty,Smartphone,1273.7,4,35.99,0.35,233.04
3452,2032-11-11,9105,Home Decor,Watch,891.31,1,19.68,0.38,78.22
3453,2032-11-12,7787,Fashion,Smartphone,987.37,2,32.61,0.02,87.91
3454,2032-11-13,6461,Beauty,Shoes,1368.13,4,7.35,0.3,
3455,2032-11-14,8318,Electronics,Sofa,212.13,4,9.47,0.29,134.58
3456,2032-11-15,5666,Sports,Smartphone,663.42,2,36.58,0.38,201.82
3457,2032-11-16,7176,Electronics,Treadmill,159.79,4,21.56,0.1,224.71
3458,2032-11-17,8743,Fashion,Watch,155.99,2,35.21,0.3,
3459,2032-11-18,5600,Fashion,Treadmill,399.72,3,42.43,0.02,188.82
3460,2032-11-19,7652,Electronics,Watch,,3,43.37,0.25,207.83
3461,2032-11-20,9422,Fashion,Smartphone,1571.7,1,12.75,0.14,67.98
3462,2032-11-21,8824,Beauty,Washing Machine,976.14,1,26.88,0.31,1.89
3463,2032-11-22,8906,Fashion,Watch,677.6,1,38.03,0.35,265.24
3464,2032-11-23,5979,Sports,Washing Machine,173.88,1,39.83,0.15,193.45
3465,2032-11-24,7451,Beauty,Sofa,1105.09,2,40.31,0.21,183.88
3466,2032-11-25,5628,Home Decor,Treadmill,549.82,3,15.27,0.05,-10.56
3467,2032-11-26,6629,Fashion,Washing Machine,1233.72,2,13.66,0.17,239.9
3468,2032-11-27,8696,Fashion,Treadmill,1954.6,4,31.55,0.14,156.8
3469,2032-11-28,8430,Sports,Watch,231.52,4,38.35,0.07,249.8
3470,2032-11-29,8674,Sports,Watch,432.13,4,19.36,0.36,291.61
3471,2032-11-30,8929,Electronics,Sofa,951.46,4,9.71,0.06,285.84
3472,2032-12-01,7765,Electronics,Watch,1937.54,4,37.25,0.25,252.51
3473,2032-12-02,9369,Electronics,Sofa,1545.9,3,18.49,0.36,-26.39
3474,2032-12-03,9780,Sports,Washing Machine,1797.48,2,12.49,0.36,262.29
3475,2032-12-04,5115,Electronics,Watch,674.09,4,11.65,0.32,-5.23
3476,2032-12-05,9956,Electronics,Smartphone,1984.16,1,19.17,0.07,250.89
3477,2032-12-06,7003,Home Decor,Lipstick,214.64,3,31.67,0.33,62.46
3478,2032-12-07,5692,Electronics,Shoes,,1,21.13,0.11,
3479,2032-12-08,8162,Fashion,Lipstick,1712.65,3,5.93,0.37,-17.44
3480,2032-12-09,6105,Sports,Lipstick,1855.26,3,9.36,0.28,224.49
3481,2032-12-10,8008,Beauty,Treadmill,190.26,1,18.07,0.31,6.86
3482,2032-12-11,7161,Home Decor,Sofa,235.72,1,34.69,0.03,105.53
3483,2032-12-12,5153,Sports,Treadmill,76.02,4,9.43,0.23,239.76
3484,2032-12-13,8699,Sports,Washing Machine,217.97,1,30.23,0.33,
3485,2032-12-14,9410,Fashion,Shoes,426.75,2,10.39,0.34,-28.01
3486,2032-12-15,8786,Electronics,Washing Machine,1940.45,3,14.52,0.01,103.0
3487,2032-12-16,6064,Fashion,Smartphone,1339.04,3,12.75,0.38,-16.16
3488,2032-12-17,9200,Electronics,Shoes,1559.32,4,8.03,0.02,192.25
3489,2032-12-18,6913,Electronics,Treadmill,1554.52,3,35.21,0.25,289.75
3490,2032-12-19,6216,Sports,Watch,1074.8,1,25.85,0.28,
3491,2032-12-20,7401,Electronics,Watch,1597.0,3,42.4,0.04,44.04
3492,2032-12-21,6772,Home Decor,Treadmill,1195.66,3,9.45,0.02,87.23
3493,2032-12-22,6960,Home Decor,Washing Machine,,1,11.51,0.31,292.29
3494,2032-12-23,7780,Home Decor,Treadmill,1126.61,1,18.79,0.15,43.94
3495,2032-12-24,9804,Sports,Treadmill,1071.68,3,39.46,0.04,155.3
3496,2032-12-25,9746,Fashion,Lipstick,,2,18.76,0.31,102.15
3497,2032-12-26,7871,Beauty,Smartphone,1963.64,1,23.38,0.34,223.54
3498,2032-12-27,5660,Electronics,Watch,827.97,2,18.57,0.23,256.24
3499,2032-12-28,7635,Beauty,Lipstick,1529.15,2,8.61,0.06,82.48
3500,2032-12-29,7329,Fashion,Treadmill,208.53,4,47.27,0.01,187.93
3501,2032-12-30,8954,Fashion,Sofa,1555.89,2,29.68,0.28,151.19
3502,2032-12-31,7450,Sports,Lipstick,749.12,4,40.45,0.22,61.89
3503,2033-01-01,6132,Home Decor,Treadmill,88.39,2,34.63,0.26,59.74
3504,2033-01-02,5699,Home Decor,Watch,732.86,4,28.14,0.33,147.75
3505,2033-01-03,7038,Fashion,Treadmill,1225.18,1,9.04,0.17,20.82
3506,2033-01-04,9647,Sports,Smartphone,,3,33.92,0.05,237.57
3507,2033-01-05,9500,Sports,Washing Machine,1848.83,3,11.99,0.38,-7.23
3508,2033-01-06,9557,Electronics,Shoes,164.57,4,23.65,0.22,1.21
3509,2033-01-07,7179,Home Decor,Lipstick,1860.71,1,33.31,0.25,82.93
3510,2033-01-08,7838,Fashion,Lipstick,1417.2,4,40.2,0.37,8.97
3511,2033-01-09,5873,Beauty,Lipstick,666.13,4,35.83,0.37,126.98
3512,2033-01-10,5083,Home Decor,Treadmill,787.59,1,35.22,0.23,101.89
3513,2033-01-11,6422,Electronics,Smartphone,1484.21,2,11.71,0.12,208.2
3514,2033-01-12,7675,Sports,Treadmill,1206.93,2,20.58,0.4,284.49
3515,2033-01-13,8180,Fashion,Treadmill,1346.57,1,6.93,0.27,218.67
3516,2033-01-14,9316,Home Decor,Washing Machine,784.44,4,37.38,0.16,29.22
3517,2033-01-15,8975,Beauty,Sofa,980.75,3,47.87,0.22,278.72
3518,2033-01-16,6391,Electronics,Smartphone,1979.84,4,16.88,0.17,99.4
3519,2033-01-17,8218,Electronics,Lipstick,435.71,2,8.95,0.36,126.48
3520,2033-01-18,9207,Home Decor,Shoes,841.53,1,26.4,0.19,109.12
3521,2033-01-19,5614,Beauty,Lipstick,590.73,1,43.55,0.33,62.58
3522,2033-01-20,7971,Electronics,Treadmill,1532.57,1,29.84,0.34,265.36
3523,2033-01-21,8565,Fashion,Smartphone,1530.39,2,7.1,0.33,79.64
3524,2033-01-22,8576,Electronics,Watch,591.97,4,48.84,0.29,160.94
3525,2033-01-23,9570,Beauty,Smartphone,171.97,1,42.29,0.34,49.21
3526,2033-01-24,5270,Sports,Smartphone,32.75,3,10.92,0.15,233.13
3527,2033-01-25,9066,Sports,Sofa,860.63,1,46.48,0.05,225.49
3528,2033-01-26,7468,Home Decor,Lipstick,826.57,4,25.28,0.34,67.78
3529,2033-01-27,6390,Beauty,Sofa,1976.9,2,21.74,0.2,194.91
3530,2033-01-28,8354,Electronics,Watch,944.91,3,25.75,0.05,202.28
3531,2033-01-29,9135,Electronics,Watch,520.27,3,42.56,0.05,155.63
3532,2033-01-30,8607,Sports,Washing Machine,1783.55,1,34.68,0.06,168.2
3533,2033-01-31,7583,Sports,Shoes,987.23,4,7.67,0.3,159.57
3534,2033-02-01,9073,Fashion,Washing Machine,1202.36,1,48.09,0.28,-2.98
3535,2033-02-02,8075,Sports,Treadmill,200.38,3,11.65,0.08,191.19
3536,2033-02-03,8906,Fashion,Sofa,772.0,1,38.55,0.34,125.03
3537,2033-02-04,5289,Electronics,Sofa,1889.01,4,33.63,0.11,114.69
3538,2033-02-05,7480,Fashion,Washing Machine,1183.12,2,13.44,0.32,253.8
3539,2033-02-06,8252,Fashion,Treadmill,695.56,3,12.68,0.2,-22.34
3540,2033-02-07,5278,Home Decor,Smartphone,1255.08,4,44.16,0.29,52.93
3541,2033-02-08,7924,Sports,Treadmill,1821.72,1,23.89,0.15,10.06
3542,2033-02-09,5580,Fashion,Lipstick,555.24,3,34.46,0.14,-18.34
3543,2033-02-10,9958,Electronics,Washing Machine,1015.18,1,27.68,0.34,60.97
3544,2033-02-11,5253,Beauty,Treadmill,1917.79,1,37.73,0.01,296.2
3545,2033-02-12,9276,Fashion,Smartphone,353.07,2,26.57,0.39,59.18
3546,2033-02-13,9776,Sports,Treadmill,1442.13,1,17.93,0.26,189.02
3547,2033-02-14,5824,Home Decor,Sofa,1232.82,1,21.35,0.17,9.04
3548,2033-02-15,8832,Electronics,Shoes,1362.55,4,43.66,0.25,168.61
3549,2033-02-16,5699,Home Decor,Sofa,708.93,1,26.06,0.05,294.88
3550,2033-02-17,6380,Beauty,Watch,634.62,2,14.61,0.21,66.31
3551,2033-02-18,8896,Fashion,Shoes,1371.58,1,47.06,0.39,249.86
3552,2033-02-19,6673,Fashion,Watch,438.93,1,40.85,0.09,299.2
3553,2033-02-20,7727,Sports,Treadmill,845.11,1,7.5,0.29,164.22
3554,2033-02-21,8156,Fashion,Lipstick,384.47,3,49.95,0.17,72.1
3555,2033-02-22,8388,Electronics,Treadmill,26.53,2,36.27,0.26,192.27
3556,2033-02-23,9307,Beauty,Smartphone,1940.41,3,12.21,0.08,248.8
3557,2033-02-24,5383,Home Decor,Treadmill,869.09,2,15.67,0.19,26.55
3558,2033-02-25,5341,Beauty,Shoes,1939.01,2,36.16,0.39,119.33
3559,2033-02-26,6987,Fashion,Sofa,289.24,4,40.09,0.08,75.33
3560,2033-02-27,9059,Home Decor,Lipstick,1178.86,3,15.76,0.25,63.51
3561,2033-02-28,9939,Sports,Watch,409.94,2,16.56,0.23,254.07
3562,2033-03-01,8109,Beauty,Treadmill,1582.25,2,18.82,0.23,109.15
3563,2033-03-02,9082,Home Decor,Treadmill,1569.57,4,31.91,0.25,81.9
3564,2033-03-03,9515,Home Decor,Sofa,234.09,3,12.73,0.2,169.16
3565,2033-03-04,7798,Home Decor,Lipstick,1825.01,1,9.69,0.01,42.4
3566,2033-03-05,8240,Electronics,Washing Machine,397.31,4,35.55,0.36,45.86
3567,2033-03-06,6988,Beauty,Watch,1229.82,2,40.06,0.33,141.7
3568,2033-03-07,8414,Home Decor,Treadmill,1971.41,3,27.54,0.07,105.06
3569,2033-03-08,6849,Beauty,Treadmill,1765.97,2,21.37,0.17,67.34
3570,2033-03-09,5305,Home Decor,Washing Machine,1913.56,4,24.44,0.31,-12.2
3571,2033-03-10,8613,Sports,Watch,691.77,4,22.48,0.39,141.86
3572,2033-03-11,7749,Sports,Shoes,220.1,3,48.2,0.38,239.48
3573,2033-03-12,9964,Sports,Shoes,384.81,4,39.56,0.36,250.95
3574,2033-03-13,6135,Fashion,Smartphone,1005.98,4,14.36,0.06,47.7
3575,2033-03-14,5205,Home Decor,Sofa,1588.53,1,22.29,0.37,167.88
3576,2033-03-15,9591,Fashion,Lipstick,308.81,2,29.48,0.35,252.44
3577,2033-03-16,8450,Beauty,Treadmill,1322.87,1,32.58,0.15,104.88
3578,2033-03-17,8811,Fashion,Watch,653.92,1,26.07,0.16,277.61
3579,2033-03-18,8622,Beauty,Treadmill,688.99,3,41.46,0.18,267.98
3580,2033-03-19,8599,Beauty,Smartphone,1327.22,4,39.54,0.26,38.68
3581,2033-03-20,7551,Beauty,Watch,939.33,2,27.73,0.1,55.46
3582,2033-03-21,9308,Fashion,Watch,1625.95,2,43.45,0.01,29.55
3583,2033-03-22,5309,Home Decor,Treadmill,320.28,2,38.8,0.06,34.7
3584,2033-03-23,7708,Fashion,Sofa,1582.0,4,40.04,0.18,269.59
3585,2033-03-24,6991,Home Decor,Smartphone,137.83,2,48.04,0.11,277.28
3586,2033-03-25,5271,Home Decor,Sofa,396.17,2,16.99,0.31,-12.87
3587,2033-03-26,8642,Beauty,Smartphone,1315.74,4,17.04,0.04,165.89
3588,2033-03-27,9086,Fashion,Treadmill,1711.3,3,45.0,0.37,156.2
3589,2033-03-28,6822,Home Decor,Smartphone,512.83,2,39.75,0.36,98.88
3590,2033-03-29,8273,Sports,Shoes,661.11,4,46.69,0.36,178.46
3591,2033-03-30,9538,Home Decor,Watch,1078.87,1,7.84,0.3,282.63
3592,2033-03-31,9349,Sports,Lipstick,431.03,4,33.25,0.04,26.18
3593,2033-04-01,5520,Fashion,Treadmill,1624.2,1,11.51,0.18,9.74
3594,2033-04-02,5976,Fashion,Washing Machine,1549.54,4,27.68,0.05,-18.98
3595,2033-04-03,8722,Fashion,Lipstick,299.13,2,12.01,0.4,90.06
3596,2033-04-04,8551,Home Decor,Treadmill,933.02,3,10.76,0.13,81.42
3597,2033-04-05,9105,Electronics,Lipstick,1551.91,3,5.55,0.23,112.17
3598,2033-04-06,7773,Home Decor,Shoes,681.29,2,33.36,0.31,136.09
3599,2033-04-07,7552,Home Decor,Lipstick,1269.88,1,21.16,0.37,
3600,2033-04-08,7832,Beauty,Smartphone,109.92,4,9.73,0.3,99.4
3601,2033-04-09,8907,Beauty,Lipstick,1221.29,2,19.53,0.27,79.1
3602,2033-04-10,5152,Home Decor,Treadmill,313.78,4,12.6,0.19,242.87
3603,2033-04-11,7964,Sports,Washing Machine,1662.86,2,47.38,0.24,250.43
3604,2033-04-12,7916,Beauty,Washing Machine,717.34,2,19.4,0.04,46.81
3605,2033-04-13,7800,Home Decor,Sofa,570.29,4,20.03,0.35,73.84
3606,2033-04-14,6752,Electronics,Watch,1683.37,3,42.79,0.22,242.29
3607,2033-04-15,7610,Sports,Lipstick,109.79,3,34.15,0.02,-3.8
3608,2033-04-16,8875,Fashion,Washing Machine,799.25,1,36.96,0.37,77.53
3609,2033-04-17,6104,Home Decor,Lipstick,746.31,4,33.62,0.2,117.96
3610,2033-04-18,7536,Home Decor,Watch,576.75,1,47.58,0.35,31.73
3611,2033-04-19,9990,Sports,Washing Machine,1824.39,2,14.32,0.34,29.37
3612,2033-04-20,9199,Beauty,Watch,1504.35,1,49.51,0.33,110.2
3613,2033-04-21,8854,Beauty,Lipstick,137.21,2,42.39,0.02,218.99
3614,2033-04-22,8494,Beauty,Treadmill,1432.23,4,31.5,0.1,247.28
3615,2033-04-23,6914,Fashion,Lipstick,1059.33,4,34.81,0.35,293.15
3616,2033-04-24,8072,Sports,Watch,1802.73,4,34.2,0.36,-5.59
3617,2033-04-25,6006,Sports,Treadmill,632.76,4,7.63,0.18,41.51
3618,2033-04-26,5406,Beauty,Treadmill,1152.58,1,14.81,0.18,219.69
3619,2033-04-27,5166,Beauty,Sofa,1006.5,2,48.27,0.07,148.4
3620,2033-04-28,5508,Electronics,Washing Machine,984.23,3,29.05,0.39,78.13
3621,2033-04-29,6661,Electronics,Smartphone,917.65,4,22.03,0.09,37.84
3622,2033-04-30,8664,Home Decor,Treadmill,419.2,4,39.29,0.08,62.56
3623,2033-05-01,8489,Home Decor,Watch,1513.86,2,28.6,0.26,
3624,2033-05-02,9858,Sports,Washing Machine,908.16,3,5.59,0.1,28.46
3625,2033-05-03,5680,Sports,Shoes,1917.45,4,38.13,0.38,288.19
3626,2033-05-04,7524,Fashion,Lipstick,529.01,3,37.95,0.0,5.5
3627,2033-05-05,7120,Fashion,Watch,1368.66,4,12.43,0.0,295.24
3628,2033-05-06,9677,Electronics,Shoes,,1,48.05,0.2,247.82
3629,2033-05-07,9357,Home Decor,Watch,1330.28,1,15.08,0.2,109.64
3630,2033-05-08,6363,Electronics,Lipstick,1743.83,3,25.6,0.07,214.14
3631,2033-05-09,6331,Electronics,Sofa,1656.69,2,10.16,0.2,191.6
3632,2033-05-10,7292,Home Decor,Watch,726.63,2,32.15,0.16,40.38
3633,2033-05-11,6538,Fashion,Treadmill,1204.25,1,21.9,0.36,81.89
3634,2033-05-12,8408,Home Decor,Smartphone,320.96,2,20.89,0.0,139.33
3635,2033-05-13,5560,Beauty,Treadmill,1075.7,2,42.21,0.39,180.49
3636,2033-05-14,6099,Beauty,Lipstick,468.54,2,5.43,0.25,149.16
3637,2033-05-15,6903,Beauty,Watch,1490.04,3,40.91,0.06,126.09
3638,2033-05-16,5174,Sports,Smartphone,1060.84,3,30.72,0.02,116.24
3639,2033-05-17,7156,Fashion,Treadmill,,2,49.37,0.22,134.43
3640,2033-05-18,7230,Fashion,Smartphone,544.91,1,31.52,0.09,113.34
3641,2033-05-19,9287,Sports,Lipstick,1997.41,2,7.49,0.12,148.64
3642,2033-05-20,9160,Electronics,Sofa,152.7,4,7.28,0.1,263.04
3643,2033-05-21,8920,Beauty,Sofa,96.69,1,44.74,0.26,178.83
3644,2033-05-22,6497,Beauty,Watch,442.34,3,42.85,0.22,208.46
3645,2033-05-23,8854,Electronics,Treadmill,1942.43,4,20.57,0.03,167.17
3646,2033-05-24,8171,Home Decor,Shoes,1958.68,2,32.81,0.21,182.2
3647,2033-05-25,6567,Home Decor,Lipstick,1313.31,2,27.03,0.32,160.86
3648,2033-05-26,6151,Fashion,Treadmill,1761.41,1,48.52,0.03,-21.13
3649,2033-05-27,5368,Sports,Treadmill,435.78,1,47.75,0.36,299.87
3650,2033-05-28,9946,Fashion,Sofa,1944.36,2,49.27,0.23,-18.91
3651,2033-05-29,5042,Home Decor,Watch,294.14,2,43.99,0.38,100.4
3652,2033-05-30,6907,Electronics,Smartphone,211.24,1,45.93,0.06,4.69
3653,2033-05-31,8490,Fashion,Lipstick,233.3,4,14.78,0.4,1.99
3654,2033-06-01,7535,Beauty,Smartphone,1150.52,3,42.4,0.26,231.86
3655,2033-06-02,9173,Beauty,Washing Machine,1564.14,1,36.9,0.23,110.56
3656,2033-06-03,7873,Electronics,Washing Machine,739.67,4,48.33,0.21,234.38
3657,2033-06-04,6824,Home Decor,Lipstick,1956.01,2,30.71,0.01,60.02
3658,2033-06-05,6293,Beauty,Watch,874.5,3,8.83,0.38,54.63
3659,2033-06-06,9769,Beauty,Shoes,309.39,4,31.88,0.26,52.91
3660,2033-06-07,9796,Sports,Washing Machine,937.27,3,35.9,0.04,173.33
3661,2033-06-08,9854,Fashion,Sofa,,3,14.91,0.01,238.95
3662,2033-06-09,8386,Home Decor,Shoes,1666.13,3,22.74,0.02,119.25
3663,2033-06-10,7972,Fashion,Treadmill,922.95,4,31.93,0.24,95.15
3664,2033-06-11,8922,Home Decor,Washing Machine,1191.28,4,21.83,0.25,291.28
3665,2033-06-12,9997,Beauty,Sofa,542.02,2,21.87,0.2,8.53
3666,2033-06-13,5992,Sports,Treadmill,1295.37,3,10.99,0.12,130.59
3667,2033-06-14,7386,Fashion,Shoes,1972.08,1,47.33,0.21,104.8
3668,2033-06-15,7240,Beauty,Lipstick,107.62,1,38.77,0.21,2.38
3669,2033-06-16,6476,Home Decor,Treadmill,1774.2,1,5.06,0.01,58.51
3670,2033-06-17,8407,Fashion,Smartphone,1128.94,4,39.45,0.11,-20.61
3671,2033-06-18,5389,Fashion,Lipstick,511.68,2,38.29,0.02,259.39
3672,2033-06-19,5999,Beauty,Lipstick,1910.23,4,5.44,0.36,170.59
3673,2033-06-20,9620,Fashion,Shoes,971.88,3,21.63,0.29,238.96
3674,2033-06-21,6855,Sports,Shoes,670.06,1,32.3,0.4,142.11
3675,2033-06-22,5658,Sports,Sofa,371.18,4,25.37,0.12,167.84
3676,2033-06-23,7763,Beauty,Sofa,496.46,1,40.01,0.35,
3677,2033-06-24,8663,Home Decor,Smartphone,1667.37,4,24.15,0.24,269.64
3678,2033-06-25,9986,Beauty,Lipstick,1232.68,1,11.92,0.18,0.28
3679,2033-06-26,6481,Sports,Watch,1827.36,3,48.94,0.09,79.21
3680,2033-06-27,8731,Electronics,Smartphone,471.62,1,15.89,0.3,203.98
3681,2033-06-28,5451,Electronics,Smartphone,251.07,3,37.3,0.36,286.26
3682,2033-06-29,7475,Fashion,Watch,22.11,3,11.44,0.09,293.67
3683,2033-06-30,8222,Fashion,Watch,1020.65,4,19.81,0.07,180.57
3684,2033-07-01,6537,Electronics,Watch,1996.63,4,24.89,0.28,33.89
3685,2033-07-02,8093,Sports,Shoes,1392.98,4,13.65,0.39,9.34
3686,2033-07-03,5882,Fashion,Smartphone,623.71,3,25.25,0.3,282.19
3687,2033-07-04,9408,Beauty,Smartphone,1754.95,2,12.07,0.11,113.2
3688,2033-07-05,9068,Beauty,Treadmill,1565.63,2,30.16,0.17,34.29
3689,2033-07-06,9935,Sports,Watch,,3,34.87,0.15,278.18
3690,2033-07-07,7566,Fashion,Watch,1635.55,3,7.81,0.34,4.49
3691,2033-07-08,8277,Beauty,Sofa,608.05,4,44.2,0.31,210.76
3692,2033-07-09,5374,Fashion,Sofa,307.85,4,13.33,0.24,176.34
3693,2033-07-10,9546,Fashion,Lipstick,460.4,4,15.14,0.11,-1.05
3694,2033-07-11,8697,Beauty,Sofa,942.47,2,34.76,0.38,81.79
3695,2033-07-12,8062,Electronics,Washing Machine,,2,26.09,0.26,19.48
3696,2033-07-13,9690,Beauty,Lipstick,584.89,3,27.47,0.39,169.48
3697,2033-07-14,8250,Sports,Watch,352.71,2,10.77,0.23,127.45
3698,2033-07-15,9595,Home Decor,Treadmill,1526.84,4,41.26,0.33,-28.59
3699,2033-07-16,9559,Beauty,Sofa,1980.32,4,32.77,0.33,291.98
3700,2033-07-17,5112,Fashion,Treadmill,1557.81,4,11.09,0.13,85.36
3701,2033-07-18,8197,Fashion,Sofa,598.91,4,21.83,0.39,55.21
3702,2033-07-19,7378,Beauty,Sofa,497.17,4,41.47,0.01,43.41
3703,2033-07-20,6924,Home Decor,Treadmill,,1,30.58,0.31,22.41
3704,2033-07-21,5139,Beauty,Smartphone,282.02,3,9.89,0.39,299.72
3705,2033-07-22,6424,Home Decor,Smartphone,1107.15,3,21.77,0.14,67.39
3706,2033-07-23,7949,Home Decor,Smartphone,1214.75,2,15.92,0.26,103.82
3707,2033-07-24,8168,Sports,Washing Machine,1413.95,4,28.29,0.22,257.55
3708,2033-07-25,5516,Fashion,Smartphone,,1,42.95,0.3,181.82
3709,2033-07-26,7616,Fashion,Sofa,591.74,4,24.63,0.35,91.67
3710,2033-07-27,5887,Home Decor,Watch,667.32,4,24.5,0.24,266.45
3711,2033-07-28,8104,Fashion,Shoes,1366.21,2,45.74,0.33,217.41
3712,2033-07-29,5049,Electronics,Treadmill,705.4,1,30.93,0.12,45.21
3713,2033-07-30,8951,Home Decor,Watch,433.12,1,30.48,0.09,182.43
3714,2033-07-31,8560,Fashion,Shoes,754.93,3,16.79,0.17,274.39
3715,2033-08-01,5018,Electronics,Watch,551.45,4,32.35,0.27,133.83
3716,2033-08-02,9821,Sports,Washing Machine,185.74,1,30.92,0.07,212.09
3717,2033-08-03,6473,Fashion,Shoes,1661.98,3,22.86,0.27,290.46
3718,2033-08-04,9061,Electronics,Lipstick,1707.69,1,49.58,0.16,197.84
3719,2033-08-05,7606,Beauty,Smartphone,447.3,4,44.69,0.32,3.8
3720,2033-08-06,5451,Beauty,Washing Machine,138.9,3,38.73,0.01,50.7
3721,2033-08-07,8765,Electronics,Watch,1480.27,1,29.18,0.27,166.38
3722,2033-08-08,7438,Home Decor,Sofa,430.94,2,25.79,0.26,60.93
3723,2033-08-09,9310,Home Decor,Smartphone,792.94,1,13.32,0.38,285.99
3724,2033-08-10,6549,Fashion,Smartphone,137.63,4,18.76,0.29,103.77
3725,2033-08-11,8474,Beauty,Shoes,460.28,2,39.83,0.32,120.89
3726,2033-08-12,5127,Home Decor,Lipstick,1587.88,1,25.42,0.36,201.53
3727,2033-08-13,9855,Home Decor,Smartphone,1610.75,1,44.7,0.27,143.0
3728,2033-08-14,7761,Beauty,Watch,422.1,3,11.66,0.12,96.11
3729,2033-08-15,9456,Sports,Watch,678.47,4,27.88,0.35,-4.71
3730,2033-08-16,9664,Home Decor,Treadmill,277.13,1,34.11,0.3,166.83
3731,2033-08-17,6415,Electronics,Treadmill,157.6,1,28.26,0.17,256.3
3732,2033-08-18,5201,Fashion,Smartphone,1984.42,1,45.02,0.28,196.3
3733,2033-08-19,7369,Home Decor,Shoes,1314.63,4,49.53,0.35,95.89
3734,2033-08-20,5517,Home Decor,Shoes,1088.77,2,10.21,0.39,12.15
3735,2033-08-21,6341,Sports,Sofa,1533.34,4,10.85,0.38,239.39
3736,2033-08-22,9776,Electronics,Washing Machine,1681.75,3,10.86,0.13,280.78
3737,2033-08-23,6988,Fashion,Washing Machine,1615.36,3,35.65,0.17,98.13
3738,2033-08-24,8545,Home Decor,Washing Machine,42.91,4,21.77,0.04,210.45
3739,2033-08-25,9520,Fashion,Lipstick,381.75,1,38.0,0.1,105.55
3740,2033-08-26,8802,Beauty,Shoes,1313.26,1,23.25,0.35,135.75
3741,2033-08-27,8275,Home Decor,Sofa,757.76,2,33.24,0.14,246.04
3742,2033-08-28,8654,Home Decor,Treadmill,1965.14,4,39.64,0.25,-2.47
3743,2033-08-29,7434,Beauty,Watch,1334.16,4,29.67,0.27,145.01
3744,2033-08-30,9873,Sports,Washing Machine,1913.53,1,29.28,0.31,
3745,2033-08-31,5207,Home Decor,Treadmill,410.88,3,8.97,0.07,82.14
3746,2033-09-01,7633,Fashion,Treadmill,1729.27,3,23.49,0.12,182.66
3747,2033-09-02,9117,Electronics,Smartphone,,2,29.56,0.18,-21.01
3748,2033-09-03,5153,Fashion,Lipstick,1979.23,2,25.79,0.15,165.96
3749,2033-09-04,8366,Sports,Sofa,323.8,3,45.54,0.39,63.54
3750,2033-09-05,9314,Electronics,Lipstick,1037.52,4,45.79,0.33,190.93
3751,2033-09-06,9764,Fashion,Smartphone,1587.76,2,41.99,0.19,16.72
3752,2033-09-07,6518,Fashion,Sofa,870.96,1,21.89,0.35,212.82
3753,2033-09-08,7600,Beauty,Sofa,941.49,4,37.28,0.14,183.06
3754,2033-09-09,7195,Sports,Shoes,1972.85,1,22.79,0.31,290.51
3755,2033-09-10,9498,Beauty,Lipstick,856.36,2,15.47,0.09,270.71
3756,2033-09-11,9691,Electronics,Lipstick,1212.1,3,20.43,0.31,63.49
3757,2033-09-12,8554,Beauty,Shoes,118.53,2,8.19,0.18,-20.99
3758,2033-09-13,7414,Sports,Treadmill,1686.0,3,19.93,0.04,186.27
3759,2033-09-14,7849,Home Decor,Smartphone,1299.85,4,25.73,0.11,168.95
3760,2033-09-15,6742,Home Decor,Lipstick,814.0,2,48.0,0.16,-20.95
3761,2033-09-16,6306,Electronics,Shoes,42.18,2,19.1,0.3,10.48
3762,2033-09-17,8849,Home Decor,Watch,1187.42,2,45.61,0.03,162.95
3763,2033-09-18,9168,Beauty,Sofa,35.19,4,15.3,0.26,270.9
3764,2033-09-19,9576,Electronics,Washing Machine,,1,13.59,0.29,269.15
3765,2033-09-20,9655,Sports,Watch,1236.04,1,28.35,0.26,19.99
3766,2033-09-21,9840,Electronics,Shoes,386.14,3,35.26,0.3,96.91
3767,2033-09-22,9195,Electronics,Washing Machine,391.86,2,6.99,0.07,-15.74
3768,2033-09-23,7555,Fashion,Treadmill,1310.01,1,14.95,0.23,124.86
3769,2033-09-24,7305,Fashion,Smartphone,116.86,4,25.51,0.38,218.52
3770,2033-09-25,9508,Electronics,Washing Machine,,2,19.9,0.24,230.69
